month,trip_duration_sec,start_station_id,start_station_name,end_station_id,end_station_name,bike_id,user_type,member_birth_year,member_gender
January,260,243,Bancroft Way at College Ave,247,Fulton St at Bancroft Way,5456,Subscriber,1999,Male
January,706,126,Esprit Park,27,Beale St at Harrison St,5299,Subscriber,1986,Female
January,467,64,5th St at Brannan St,5,Powell St BART Station (Market St at 5th St),91,Subscriber,1976,Male
January,739,14,Clay St at Battery St,30,San Francisco Caltrain (Townsend St at 4th St),4611,Subscriber,1989,Male
January,410,7,Frank H Ogawa Plaza,203,Webster St at 2nd St,5214,Subscriber,1978,Male
January,641,93,4th St at Mission Bay Blvd S,27,Beale St at Harrison St,5313,Customer,1994,Male
January,449,89,Division St at Potrero Ave,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),413,Subscriber,1975,Female
January,415,62,Victoria Manalo Draves Park,19,Post St at Kearny St,1834,Subscriber,1991,Male
January,2387,159,24th St at Market St,7,Frank H Ogawa Plaza,4673,Subscriber,1993,Female
January,313,13,Commercial St at Montgomery St,9,Broadway at Battery St,4994,Subscriber,1992,Male
January,624,49,S Park St at 3rd St,6,The Embarcadero at Sansome St,4407,Subscriber,1979,Male
January,2390,159,24th St at Market St,7,Frank H Ogawa Plaza,5514,Subscriber,1998,Female
January,225,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5332,Subscriber,1988,Female
January,412,60,8th St at Ringold St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),253,Subscriber,1987,Female
January,713,23,The Embarcadero at Steuart St,30,San Francisco Caltrain (Townsend St at 4th St),1310,Subscriber,1991,Male
January,434,89,Division St at Potrero Ave,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),2657,Subscriber,1985,Female
January,833,49,S Park St at 3rd St,97,14th St at Mission St,4795,Subscriber,1974,Male
January,249,95,Sanchez St at 15th St,73,Pierce St at Haight St,4977,Subscriber,1983,Male
January,1039,80,Townsend St at 5th St,53,Grove St at Divisadero,5388,Subscriber,1988,Female
January,359,343,Bryant St at 2nd St,21,Montgomery St BART Station (Market St at 2nd St),291,Subscriber,1974,Male
January,815,160,West Oakland BART Station,315,Market St at 45th St,4526,Subscriber,1992,Male
January,316,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,5344,Subscriber,1978,Male
January,638,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),112,Harrison St at 17th St,5380,Subscriber,1990,Female
January,472,7,Frank H Ogawa Plaza,195,Bay Pl at Vernon St,1881,Subscriber,1978,Female
January,595,284,Yerba Buena Center for the Arts (Howard St at 3rd St),22,Howard St at Beale St,2035,Subscriber,1998,Male
January,196,62,Victoria Manalo Draves Park,61,Howard St at 8th St,5481,Subscriber,1998,Male
January,400,363,Salesforce Transit Center (Natoma St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),3369,Subscriber,1962,Male
January,1291,151,53rd St at Hollis St,238,MLK Jr Way at University Ave,4853,Subscriber,1986,Male
January,460,123,Folsom St at 19th St,223,16th St Mission BART Station 2,4426,Subscriber,1977,Male
January,641,61,Howard St at 8th St,86,Market St at Dolores St,5559,Subscriber,1984,Male
January,638,238,MLK Jr Way at University Ave,385,Woolsey St at Sacramento St,1237,Subscriber,,
January,1039,363,Salesforce Transit Center (Natoma St at 2nd St),52,McAllister St at Baker St,4318,Customer,1980,Male
January,187,50,2nd St at Townsend St,30,San Francisco Caltrain (Townsend St at 4th St),663,Subscriber,1982,Male
January,910,141,Valencia St at Cesar Chavez St,355,23rd St at Tennessee St,4625,Subscriber,1993,Male
January,1303,126,Esprit Park,86,Market St at Dolores St,4572,Customer,1989,Female
January,1001,157,65th St at Hollis St,252,Channing Way at Shattuck Ave,5151,Subscriber,1996,Other
January,1089,8,The Embarcadero at Vallejo St,91,Berry St at King St,2520,Subscriber,1985,Male
January,499,27,Beale St at Harrison St,370,Jones St at Post St,5538,Subscriber,1986,Male
January,289,350,8th St at Brannan St,114,Rhode Island St at 17th St,3139,Subscriber,1978,Female
January,726,343,Bryant St at 2nd St,13,Commercial St at Montgomery St,4395,Subscriber,1988,Male
January,1363,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),97,14th St at Mission St,2389,Customer,1983,Other
January,389,90,Townsend St at 7th St,58,Market St at 10th St,5300,Subscriber,1992,Male
January,431,350,8th St at Brannan St,5,Powell St BART Station (Market St at 5th St),5136,Subscriber,1992,Male
January,174,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),92,Mission Bay Kids Park,5014,Subscriber,1993,Male
January,479,93,4th St at Mission Bay Blvd S,23,The Embarcadero at Steuart St,4445,Subscriber,1984,Male
January,552,66,3rd St at Townsend St,126,Esprit Park,2627,Subscriber,1987,Male
January,1429,155,Emeryville Public Market,239,Bancroft Way at Telegraph Ave,4581,Subscriber,1992,Male
January,317,246,Berkeley Civic Center,239,Bancroft Way at Telegraph Ave,5186,Subscriber,1993,Male
January,1155,90,Townsend St at 7th St,323,Broadway at Kearny,5272,Subscriber,1985,Male
January,282,182,19th Street BART Station,196,Grand Ave at Perkins St,5439,Subscriber,1987,Male
January,178,58,Market St at 10th St,43,San Francisco Public Library (Grove St at Hyde St),1566,Subscriber,1979,Male
January,1782,42,San Francisco City Hall (Polk St at Grove St),360,Newhall St at 3rd St,5399,Subscriber,1991,Other
January,288,61,Howard St at 8th St,3,Powell St BART Station (Market St at 4th St),4809,Subscriber,1991,Male
January,580,90,Townsend St at 7th St,41,Golden Gate Ave at Polk St,4326,Subscriber,1989,Female
January,348,130,22nd St Caltrain Station,115,Jackson Playground,2197,Subscriber,1997,Male
January,752,81,Berry St at 4th St,114,Rhode Island St at 17th St,1949,Subscriber,1987,Male
January,382,6,The Embarcadero at Sansome St,16,Steuart St at Market St,1900,Subscriber,1971,Male
January,656,17,Embarcadero BART Station (Beale St at Market St),30,San Francisco Caltrain (Townsend St at 4th St),5145,Subscriber,1963,Male
January,696,58,Market St at 10th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5554,Subscriber,1969,Male
January,543,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4949,Subscriber,1994,Female
January,377,27,Beale St at Harrison St,81,Berry St at 4th St,4442,Subscriber,1984,Male
January,446,17,Embarcadero BART Station (Beale St at Market St),37,2nd St at Folsom St,1917,Subscriber,1990,Male
January,271,343,Bryant St at 2nd St,21,Montgomery St BART Station (Market St at 2nd St),858,Subscriber,1977,Male
January,459,58,Market St at 10th St,321,5th St at Folsom,5373,Subscriber,1981,Female
January,467,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5288,Subscriber,1988,Male
January,908,4,Cyril Magnin St at Ellis St,114,Rhode Island St at 17th St,5314,Customer,,
January,348,239,Bancroft Way at Telegraph Ave,245,Downtown Berkeley BART,2862,Subscriber,1966,Female
January,815,239,Bancroft Way at Telegraph Ave,239,Bancroft Way at Telegraph Ave,4510,Subscriber,1998,Male
January,631,153,59th St at Horton St,160,West Oakland BART Station,5072,Subscriber,1982,Male
January,449,19,Post St at Kearny St,30,San Francisco Caltrain (Townsend St at 4th St),1206,Subscriber,1972,Male
January,308,89,Division St at Potrero Ave,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1902,Subscriber,1994,Female
January,403,14,Clay St at Battery St,37,2nd St at Folsom St,4817,Subscriber,1982,Male
January,757,104,4th St at 16th St,43,San Francisco Public Library (Grove St at Hyde St),5569,Subscriber,1984,Male
January,148,146,30th St at San Jose Ave,145,29th St at Church St,5381,Subscriber,1979,Female
January,222,182,19th Street BART Station,195,Bay Pl at Vernon St,4573,Subscriber,1980,Female
January,675,16,Steuart St at Market St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),4804,Subscriber,1991,Female
January,459,16,Steuart St at Market St,324,Union Square (Powell St at Post St),5000,Subscriber,1976,Male
January,771,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),3510,Subscriber,1973,Female
January,407,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),1911,Subscriber,1992,Male
January,749,90,Townsend St at 7th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4737,Subscriber,1992,Female
January,454,368,Myrtle St at Polk St,77,11th St at Natoma St,5543,Subscriber,1987,Male
January,621,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5522,Subscriber,1994,Male
January,352,88,11th St at Bryant St,58,Market St at 10th St,3654,Subscriber,1989,Male
January,302,5,Powell St BART Station (Market St at 5th St),21,Montgomery St BART Station (Market St at 2nd St),4761,Subscriber,1993,Male
January,461,43,San Francisco Public Library (Grove St at Hyde St),324,Union Square (Powell St at Post St),5529,Subscriber,1993,Male
January,318,254,Vine St at Shattuck Ave,245,Downtown Berkeley BART,4914,Subscriber,1973,Male
January,589,50,2nd St at Townsend St,21,Montgomery St BART Station (Market St at 2nd St),5097,Customer,1988,Male
January,1074,15,San Francisco Ferry Building (Harry Bridges Plaza),114,Rhode Island St at 17th St,5056,Subscriber,1983,Female
January,240,130,22nd St Caltrain Station,355,23rd St at Tennessee St,1768,Subscriber,1964,Female
January,1336,27,Beale St at Harrison St,106,Sanchez St at 17th St,5425,Subscriber,1995,Male
January,714,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,3460,Subscriber,1983,Female
January,234,172,College Ave at Taft Ave,207,Broadway at Coronado Ave,2339,Subscriber,1981,Male
January,575,100,Bryant St at 15th St,42,San Francisco City Hall (Polk St at Grove St),841,Subscriber,1987,Female
January,516,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4637,Subscriber,1987,Male
January,641,66,3rd St at Townsend St,6,The Embarcadero at Sansome St,4438,Subscriber,1989,Male
January,788,181,Grand Ave at Webster St,209,45th St at MLK Jr Way,402,Subscriber,1974,Other
January,503,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,1303,Subscriber,1969,Male
January,791,30,San Francisco Caltrain (Townsend St at 4th St),139,Garfield Square (25th St at Harrison St),4603,Subscriber,1990,Female
January,474,50,2nd St at Townsend St,92,Mission Bay Kids Park,2619,Subscriber,1992,Male
January,373,58,Market St at 10th St,3,Powell St BART Station (Market St at 4th St),5561,Subscriber,1988,Female
January,461,5,Powell St BART Station (Market St at 5th St),356,Valencia St at Clinton Park,5290,Subscriber,1980,Male
January,1043,81,Berry St at 4th St,110,17th & Folsom Street Park (17th St at Folsom St),281,Subscriber,1983,Female
January,555,50,2nd St at Townsend St,16,Steuart St at Market St,1865,Subscriber,1988,Female
January,475,6,The Embarcadero at Sansome St,20,Mechanics Monument Plaza (Market St at Bush St),4852,Subscriber,1975,Male
January,427,218,DeFremery Park,220,San Pablo Ave at MLK Jr Way,1958,Subscriber,1981,Male
January,697,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,2651,Subscriber,2000,Male
January,698,77,11th St at Natoma St,144,Precita Park,5018,Subscriber,1979,Male
January,373,6,The Embarcadero at Sansome St,15,San Francisco Ferry Building (Harry Bridges Plaza),5424,Subscriber,1984,Female
January,203,7,Frank H Ogawa Plaza,337,Webster St at 19th St,3747,Subscriber,1994,Male
January,801,19,Post St at Kearny St,90,Townsend St at 7th St,3237,Subscriber,1985,Female
January,322,139,Garfield Square (25th St at Harrison St),112,Harrison St at 17th St,3727,Subscriber,1977,Male
January,877,211,Broadway at 40th St,157,65th St at Hollis St,4551,Customer,1989,Female
January,278,86,Market St at Dolores St,99,Folsom St at 15th St,5017,Subscriber,1979,Male
January,972,187,Jack London Square,212,Mosswood Park,4630,Subscriber,1984,Female
January,266,16,Steuart St at Market St,22,Howard St at Beale St,5217,Subscriber,1993,Male
January,585,37,2nd St at Folsom St,92,Mission Bay Kids Park,3109,Subscriber,1981,Male
January,693,11,Davis St at Jackson St,66,3rd St at Townsend St,2857,Subscriber,1987,Female
January,1091,113,Franklin Square,42,San Francisco City Hall (Polk St at Grove St),220,Subscriber,1976,Male
January,821,178,Broadway at 30th St,203,Webster St at 2nd St,4892,Subscriber,1987,Male
January,647,383,Golden Gate Ave at Franklin St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5202,Subscriber,1980,Male
January,629,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),2499,Subscriber,1982,Female
January,444,291,Autumn Parkway at Coleman Ave,283,Delmas Ave and San Fernando St,3967,Subscriber,1974,Male
January,315,197,El Embarcadero at Grand Ave,194,Lakeshore Ave at Trestle Glen Rd,3597,Subscriber,1977,Female
January,753,3,Powell St BART Station (Market St at 4th St),92,Mission Bay Kids Park,2003,Subscriber,1990,Female
January,356,25,Howard St at 2nd St,30,San Francisco Caltrain (Townsend St at 4th St),5275,Subscriber,1982,Male
January,538,66,3rd St at Townsend St,16,Steuart St at Market St,1012,Subscriber,1982,Male
January,455,23,The Embarcadero at Steuart St,30,San Francisco Caltrain (Townsend St at 4th St),5344,Subscriber,1973,Male
January,837,236,Market St at 8th St,7,Frank H Ogawa Plaza,2755,Subscriber,1991,Male
January,946,28,The Embarcadero at Bryant St,66,3rd St at Townsend St,4574,Subscriber,1990,Female
January,253,16,Steuart St at Market St,21,Montgomery St BART Station (Market St at 2nd St),5230,Customer,1987,Male
January,1049,58,Market St at 10th St,323,Broadway at Kearny,2187,Subscriber,1988,Female
January,306,343,Bryant St at 2nd St,22,Howard St at Beale St,907,Subscriber,1976,Male
January,976,93,4th St at Mission Bay Blvd S,15,San Francisco Ferry Building (Harry Bridges Plaza),1772,Subscriber,1980,Female
January,760,9,Broadway at Battery St,30,San Francisco Caltrain (Townsend St at 4th St),5304,Subscriber,1981,Male
January,1135,265,Ninth St at Parker St,160,West Oakland BART Station,5121,Subscriber,1983,Male
January,447,337,Webster St at 19th St,339,Jackson St at 11th St,3274,Subscriber,1954,Male
January,289,313,Almaden Blvd at San Fernando St,312,San Jose Diridon Station,2203,Subscriber,1990,Male
January,1089,92,Mission Bay Kids Park,355,23rd St at Tennessee St,1664,Customer,1985,Female
January,994,364,China Basin St at 3rd St,21,Montgomery St BART Station (Market St at 2nd St),4749,Customer,1996,Female
January,442,363,Salesforce Transit Center (Natoma St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),2474,Subscriber,1991,Male
January,554,72,Page St at Scott St,58,Market St at 10th St,5411,Subscriber,1990,Female
January,340,89,Division St at Potrero Ave,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3249,Subscriber,1985,Male
January,839,114,Rhode Island St at 17th St,81,Berry St at 4th St,966,Subscriber,1988,Female
January,700,4,Cyril Magnin St at Ellis St,116,Mississippi St at 17th St,5218,Customer,1978,Male
January,499,62,Victoria Manalo Draves Park,75,Market St at Franklin St,5407,Subscriber,1981,Male
January,156,63,Bryant St at 6th St,62,Victoria Manalo Draves Park,5360,Subscriber,1991,Male
January,191,114,Rhode Island St at 17th St,336,Potrero Ave and Mariposa St,2926,Subscriber,1977,Male
January,444,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,5462,Customer,1984,Male
January,508,312,San Jose Diridon Station,378,Empire St at 7th St,3859,Customer,1983,Male
January,835,81,Berry St at 4th St,104,4th St at 16th St,3062,Subscriber,1988,Female
January,276,241,Ashby BART Station,248,Telegraph Ave at Ashby Ave,5510,Subscriber,1979,Male
January,153,130,22nd St Caltrain Station,355,23rd St at Tennessee St,3048,Subscriber,1988,Male
January,1026,17,Embarcadero BART Station (Beale St at Market St),55,Webster St at Grove St,4978,Subscriber,1981,Male
January,669,58,Market St at 10th St,31,Raymond Kimbell Playground,5030,Subscriber,1987,Female
January,1394,115,Jackson Playground,147,29th St at Tiffany Ave,1105,Customer,1982,Male
